,arrest_latitude,arrest_longitude,arrested_id
0,35.51072698372746,33.88734112863005,1146891
1,35.50750835561735,33.876342749009524,103351489
2,35.50063157262429,33.87424457787131,162598423
3,35.50279187074919,33.87993717640294,043085635
4,35.50279187074919,33.87993717640294,042668274
5,35.50123840103923,33.880112814934144,2326563
6,35.50123840103923,33.880112814934144,033437462
7,35.50063157262429,33.87424457787131,072936879
8,35.50750835561735,33.876342749009524,2883631
9,35.50750835561735,33.876342749009524,131130170
10,35.50279187074919,33.87993717640294,152418701
11,35.50459464478706,33.87900418337337,3407925
12,35.51072698372746,33.88734112863005,142105206
13,35.5104765889616,33.87978801423874,3899459
14,35.50459464478706,33.87900418337337,2228293
15,35.50063157262429,33.87424457787131,1015879
16,35.5104765889616,33.87978801423874,2850888
17,35.50459464478706,33.87900418337337,2845367
18,35.508989394425654,33.87667620716316,103057971
19,35.50583067294816,33.881624149324686,073460965
20,35.50279187074919,33.87993717640294,052146159
21,35.50843952905699,33.87662203069145,023331773
22,35.5104765889616,33.87978801423874,083117618
23,35.50800824224585,33.879130318401884,211098553
24,35.51072698372746,33.88734112863005,1081438
25,35.50506579545035,33.88974110047951,223879863
26,35.50583067294816,33.881624149324686,2654305
27,35.50279187074919,33.87993717640294,1114213
28,35.50063157262429,33.87424457787131,173933627
29,35.508289895762445,33.882564062156696,2621549
30,35.5104765889616,33.87978801423874,3833967
31,35.50123840103923,33.880112814934144,3440761
32,35.50750835561735,33.876342749009524,163797560
33,35.50750835561735,33.876342749009524,063142504
34,35.50750835561735,33.876342749009524,2261124
35,35.50063157262429,33.87424457787131,1147016
36,35.50843952905699,33.87662203069145,072566063
37,35.50279187074919,33.87993717640294,3342474
38,35.50583067294816,33.881624149324686,3244173
39,35.50459464478706,33.87900418337337,3899538
40,35.508289895762445,33.882564062156696,173504563
41,35.50279187074919,33.87993717640294,2490518
42,35.50279187074919,33.87993717640294,173337905
43,35.50063157262429,33.87424457787131,133091501
44,35.50750835561735,33.876342749009524,033134558
45,35.50750835561735,33.876342749009524,2556063
46,35.50583067294816,33.881624149324686,2425001
47,35.50843952905699,33.87662203069145,1081518
48,35.50279187074919,33.87993717640294,1048751
49,35.50279187074919,33.87993717640294,133889185
50,35.50063157262429,33.87424457787131,131006114
51,35.511971665688506,33.88679926025023,032737497
52,35.50750835561735,33.876342749009524,2162878
53,35.50750835561735,33.876342749009524,013441114
54,35.50063157262429,33.87424457787131,3539140
55,35.50279187074919,33.87993717640294,3145925
56,35.50750835561735,33.876342749009524,1081543
57,35.5104765889616,33.87978801423874,022566327
58,35.5104765889616,33.87978801423874,2064589
59,35.508289895762445,33.882564062156696,3277006
60,35.50459464478706,33.87900418337337,3113167
61,35.50843952905699,33.87662203069145,1016016
62,35.50583067294816,33.881624149324686,3571922
63,35.50459464478706,33.87900418337337,213879563
64,35.50750835561735,33.876342749009524,213703410
65,35.50843952905699,33.87662203069145,043497674
66,35.50583067294816,33.881624149324686,103257699
67,35.50123840103923,33.880112814934144,013916792
68,35.50459464478706,33.87900418337337,193271402
69,35.51072698372746,33.88734112863005,012740779
70,35.50843952905699,33.87662203069145,3680979
71,35.50123840103923,33.880112814934144,153526766
72,35.50063157262429,33.87424457787131,023690926
73,35.50583067294816,33.881624149324686,2654464
74,35.50459464478706,33.87900418337337,143244581
75,35.5104765889616,33.87978801423874,2654470
76,35.50459464478706,33.87900418337337,153501731
77,35.50459464478706,33.87900418337337,1147153
78,35.5104765889616,33.87978801423874,3113235
79,35.50583067294816,33.881624149324686,3670297
80,35.50843952905699,33.87662203069145,073507184
81,35.51072698372746,33.88734112863005,043047557
82,35.508289895762445,33.882564062156696,162647336
83,35.508289895762445,33.882564062156696,013021767
84,35.50063157262429,33.87424457787131,2720048
85,35.5104765889616,33.87978801423874,151152287
86,35.508289895762445,33.882564062156696,213577755
87,35.50123840103923,33.880112814934144,223105136
88,35.5104765889616,33.87978801423874,201099371
89,35.50123840103923,33.880112814934144,2359618
90,35.5104765889616,33.87978801423874,3080515
91,35.50750835561735,33.876342749009524,2949444
92,35.50750835561735,33.876342749009524,2425160
93,35.50123840103923,33.880112814934144,3277137
94,35.50843952905699,33.87662203069145,113369174
95,35.50843952905699,33.87662203069145,043394369
96,35.50843952905699,33.87662203069145,152925806
97,35.50750835561735,33.876342749009524,173584140
98,35.50279187074919,33.87993717640294,1147237
99,35.50123840103923,33.880112814934144,133242293
100,35.50063157262429,33.87424457787131,053168210
101,35.50583067294816,33.881624149324686,062885527
102,35.51072698372746,33.88734112863005,2506813
103,35.50583067294816,33.881624149324686,013034472
104,35.5104765889616,33.87978801423874,3670387
105,35.50843952905699,33.87662203069145,132462640
106,35.50279187074919,33.87993717640294,091052344
107,35.50123840103923,33.880112814934144,2446740
108,35.508289895762445,33.882564062156696,2785658
109,35.5104765889616,33.87978801423874,2228604
110,35.508289895762445,33.882564062156696,123382475
111,35.50583067294816,33.881624149324686,3867007
112,35.50459464478706,33.87900418337337,082731222
113,35.508289895762445,33.882564062156696,113068171
114,35.50063157262429,33.87424457787131,2785670
115,35.50063157262429,33.87424457787131,2851208
116,35.50843952905699,33.87662203069145,3146130
117,35.50843952905699,33.87662203069145,183052211
118,35.508289895762445,33.882564062156696,162113464
119,35.50459464478706,33.87900418337337,023857550
120,35.50063157262429,33.87424457787131,123446051
121,35.50459464478706,33.87900418337337,2228634
122,35.50583067294816,33.881624149324686,3146139
123,35.50843952905699,33.87662203069145,2589085
124,35.50750835561735,33.876342749009524,073189981
125,35.50459464478706,33.87900418337337,212979009
126,35.50843952905699,33.87662203069145,203028919
127,35.5104765889616,33.87978801423874,3015078
128,35.50459464478706,33.87900418337337,153048982
129,35.50063157262429,33.87424457787131,141083286
130,35.50459464478706,33.87900418337337,3703216
131,35.50279187074919,33.87993717640294,3834295
132,35.50459464478706,33.87900418337337,161033444
133,35.51072698372746,33.88734112863005,2425280
134,35.50750835561735,33.876342749009524,1049030
135,35.50750835561735,33.876342749009524,131121646
136,35.50750835561735,33.876342749009524,2097614
137,35.50583067294816,33.881624149324686,171159560
138,35.51072698372746,33.88734112863005,173218724
139,35.51072698372746,33.88734112863005,213205159
140,35.50123840103923,33.880112814934144,033605369
141,35.508289895762445,33.882564062156696,122941856
142,35.508289895762445,33.882564062156696,181048108
143,35.50063157262429,33.87424457787131,103803551
144,35.508289895762445,33.882564062156696,022681288
145,35.508289895762445,33.882564062156696,163771274
146,35.50583067294816,33.881624149324686,143916186
147,35.51142618212583,33.879549626120024,013163246
148,35.50583067294816,33.881624149324686,3441140
149,35.50843952905699,33.87662203069145,1075967
150,35.50123840103923,33.880112814934144,223044453
151,35.50750835561735,33.876342749009524,2654719
152,35.50583067294816,33.881624149324686,1016329
153,35.50731216935748,33.89050776439365,043475848
154,35.5104765889616,33.87978801423874,123628040
155,35.50459464478706,33.87900418337337,1049104
156,35.50843952905699,33.87662203069145,173975381
157,35.50123840103923,33.880112814934144,012252145
158,35.50279187074919,33.87993717640294,2130461
159,35.50583067294816,33.881624149324686,1081886
160,35.50279187074919,33.87993717640294,041028540
161,35.50843952905699,33.87662203069145,2130465
162,35.508289895762445,33.882564062156696,163805419
163,35.50583067294816,33.881624149324686,073992000
164,35.50063157262429,33.87424457787131,112860136
165,35.5104765889616,33.87978801423874,223064929
166,35.50063157262429,33.87424457787131,2851380
167,35.50123840103923,33.880112814934144,213306600
168,35.50750835561735,33.876342749009524,192382247
169,35.50279187074919,33.87993717640294,102596393
170,35.50123840103923,33.880112814934144,3801662
171,35.508289895762445,33.882564062156696,2425408
172,35.50750835561735,33.876342749009524,1049155
173,35.50123840103923,33.880112814934144,2064964
174,35.508289895762445,33.882564062156696,023383551
175,35.50459464478706,33.87900418337337,133592670
176,35.508289895762445,33.882564062156696,073655050
177,35.50459464478706,33.87900418337337,021037722
178,35.51072698372746,33.88734112863005,063169955
179,35.5104765889616,33.87978801423874,2327126
180,35.50459464478706,33.87900418337337,083121124
181,35.50459464478706,33.87900418337337,203864635
182,35.50903743292989,33.881819899701206,053655255
183,35.50279187074919,33.87993717640294,022341373
184,35.50459464478706,33.87900418337337,152260141
185,35.5104765889616,33.87978801423874,1147486
186,35.50279187074919,33.87993717640294,1081955
187,35.50856795938871,33.88078675619977,161094821
188,35.51072698372746,33.88734112863005,3211886
189,35.50843952905699,33.87662203069145,2065010
190,35.50063157262429,33.87424457787131,2163316
191,35.50123840103923,33.880112814934144,2916982
192,35.50459464478706,33.87900418337337,2032247
193,35.50750835561735,33.876342749009524,3375737
194,35.50843952905699,33.87662203069145,2392698
195,35.50063157262429,33.87424457787131,3244673
196,35.504171368281405,33.88111919017638,203506949
197,35.50486949671272,33.884609093992545,013700563
198,35.50459464478706,33.87900418337337,083940219
199,35.50063157262429,33.87424457787131,123676272
200,35.508289895762445,33.882564062156696,2687646
201,35.51072698372746,33.88734112863005,113781137
202,35.50459464478706,33.87900418337337,2522715
203,35.50279187074919,33.87993717640294,043777662
204,35.50279187074919,33.87993717640294,2294441
205,35.50583067294816,33.881624149324686,2753194
206,35.50279187074919,33.87993717640294,2917036
207,35.51072698372746,33.88734112863005,221018398
208,35.50279187074919,33.87993717640294,212789626
209,35.50063157262429,33.87424457787131,2589364
210,35.50583067294816,33.881624149324686,042426243
211,35.508289895762445,33.882564062156696,122023887
212,35.5104765889616,33.87978801423874,1016505
