phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3453049,out-call,109,31.407215045,34.3522860762
050-6487891,in-call,2598,31.425871825,34.3647636283
050-3087647,out-call,62,33.8832902834,35.5111585235
050-5429653,in-call,2234,33.8861723982,35.516997335
050-9967280,out-call,2404,31.4567776761,34.4261164469
050-1256642,in-call,1579,33.8859885122,35.5146294099
050-7142036,out-call,67,33.887877523,35.5093812171
050-2588363,in-call,44,31.4239428485,34.3867305223
050-8554992,in-call,3598,31.4268571049,34.3913128221
050-4308984,in-call,2196,31.4561282003,34.4277807962
050-7187363,out-call,1145,31.4742667839,34.4243546271
050-5048006,in-call,71,31.4457353354,34.4107406014
050-5209757,out-call,118,31.4449773092,34.4082741039
