phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-9347853,out-call,56,33.8767716771,35.510196762
050-5029282,out-call,44,31.4059416306,34.3586718915
050-9859132,in-call,472,31.4131753246,34.3904963868
050-9434305,in-call,2334,33.8834545036,35.5094992368
050-9687668,in-call,90,33.8840867172,35.5047751052
050-5933105,out-call,562,31.4031906299,34.3788239843
050-7884733,out-call,91,31.4108800883,34.3678538698
050-2389424,out-call,1680,31.4452705696,34.3952178307
050-6049030,out-call,389,31.4882549056,34.4313966319
050-6836718,in-call,11,31.4890234372,34.4335813337
050-7266860,out-call,95,31.4463861172,34.3875355235
