phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8991886,in-call,44,31.4242052178,34.3866450963
050-5203181,out-call,2006,31.4365988546,34.402477075
050-1102700,in-call,119,31.4409062979,34.3943147891
050-9211997,in-call,62,31.4431100627,34.4046658562
050-8458684,in-call,15,33.882916961,35.5118913366
050-1787960,out-call,2339,33.8860735484,35.5124716988
050-2614089,out-call,11,33.8813608106,35.5100662007
050-6100760,out-call,16,31.4561602757,34.4183786073
050-6373662,in-call,76,31.4564626733,34.4183462711
050-5218078,in-call,101,31.4250157915,34.3797418551
050-5862623,out-call,102,31.4766291441,34.4376520946
050-7122116,out-call,16,33.8846450391,35.5109947289
050-7300766,in-call,65,31.4355169879,34.3999592844
050-5222077,in-call,1484,31.5031653898,34.4539789601
050-9809600,in-call,2758,33.8822989285,35.5098090601
