phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8084927,out-call,75,31.4398707537,34.3966899688
050-4975624,out-call,120,31.4444034685,34.4161684554
050-1449127,in-call,92,33.8849574696,35.5137722219
050-7938201,out-call,1725,31.417662028,34.3945579442
050-2027327,in-call,1251,31.4586818152,34.3993174252
050-8839889,out-call,28,31.4125142848,34.3686799094
050-7558693,in-call,12,33.8876870971,35.5096043155
050-1310559,out-call,335,31.4385376339,34.3922254209
050-6496436,out-call,23,33.8845883101,35.5072128353
050-3136958,in-call,2862,31.4891787859,34.4628189921
050-9379455,out-call,1231,31.4245039603,34.3842397305
050-8343540,in-call,118,31.4637791058,34.4278447235
050-4440829,out-call,108,31.4698978523,34.444329407
050-9161325,out-call,74,33.8863381172,35.5163819769
050-9963153,out-call,3012,33.8820153957,35.5129257628
