phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-1669365,out-call,2646,31.4442239158,34.3927388396
050-7338537,in-call,115,31.4065639298,34.3592830412
050-8717432,out-call,58,31.4271888207,34.383848149
050-4701981,in-call,823,31.4545191487,34.4177904528
050-8626227,in-call,283,31.4343045427,34.4046167276
050-6675391,out-call,2589,31.4421645619,34.3993828675
050-9086566,in-call,2411,31.4340824702,34.378461276
050-7511787,out-call,2096,31.4555203082,34.3985182553
050-6427015,in-call,1459,31.4791258994,34.4461163409
050-4920835,out-call,53,31.4863581344,34.4585572384
050-9036175,out-call,1963,31.4623718492,34.4181074133
050-8804996,in-call,36,31.4475576635,34.4147428261
