phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-5791180,out-call,2401,31.4926663386,34.4568997516
050-7380816,out-call,84,33.8801825374,35.5113051426
050-5729251,out-call,3013,33.8856805882,35.5137607918
050-1771881,in-call,3257,31.449986004,34.4152590834
050-8956537,out-call,117,31.4121901591,34.3732011628
050-2401631,in-call,2850,31.4229053989,34.3869837473
050-4503340,in-call,43,33.884676354,35.5120620716
050-8783669,in-call,106,33.88687988,35.5128390317
050-2320097,in-call,745,31.3885529297,34.3637246381
050-6569397,in-call,3224,31.4018245404,34.3546237004
050-8064935,in-call,1985,33.882248599,35.5093062913
050-6587370,out-call,54,31.4706920985,34.4338942698
