phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4490332,out-call,565,31.4260021496,34.3957043874
050-8046049,in-call,17,31.4448252445,34.3881305551
050-5829985,in-call,71,31.4724800192,34.4393085077
050-1556520,in-call,3323,31.4310190723,34.4020048135
050-6178764,out-call,2381,31.4384880481,34.3981010659
050-3896224,out-call,37,31.3996563803,34.3625797892
050-2329312,in-call,1829,31.4240123228,34.3865486198
050-7443059,in-call,2362,31.4488486735,34.4111781479
050-2894242,out-call,50,31.441119492,34.3964860346
050-5109939,in-call,98,31.460711124,34.4149690869
050-8329976,out-call,59,31.4325739891,34.3874584944
050-1792197,in-call,37,31.4065158878,34.3756715913
050-1069058,in-call,94,31.4700519807,34.4351081701
