phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2047820,out-call,61,31.4379683582,34.3983283798
050-1913007,out-call,2074,31.4734636967,34.4376641968
050-6957668,out-call,64,31.4156721541,34.3759124
050-1383753,out-call,65,31.4280654181,34.3941073917
050-7073890,in-call,583,31.4787468367,34.4333516493
050-3998765,in-call,1871,31.4410220365,34.3940584996
050-8926163,out-call,961,31.3803635313,34.3259423839
050-2725166,out-call,96,31.4615136368,34.4130073656
050-9533068,in-call,81,31.4187755708,34.3637748274
050-4908241,in-call,2342,31.4567776761,34.4261164469
050-7085822,in-call,1645,31.4223893699,34.3737600303
050-4842652,out-call,120,31.4572659431,34.4204099529
050-6084799,out-call,3111,31.4406924733,34.3926484672
050-4315942,out-call,3406,31.4696586292,34.441864547
050-4814816,out-call,86,31.4373442273,34.4039693008
