phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4716387,out-call,1313,31.4518323033,34.4152692182
050-6572882,in-call,48,31.4587258516,34.4139411964
050-5821008,out-call,85,31.4352018185,34.3925646098
050-9688833,in-call,27,31.4322383071,34.3849416973
050-5885071,out-call,108,31.4183851807,34.39606715
050-8628215,out-call,114,31.4477216095,34.4133804719
050-6397343,in-call,94,31.4135414744,34.3656958182
050-6526577,in-call,72,31.4801989163,34.445000891
050-3963691,out-call,79,31.4240587519,34.3746311475
050-6868584,out-call,95,31.4167019412,34.3787427535
050-3454718,in-call,54,31.4563982924,34.4281602247
050-1580336,in-call,114,31.4546407435,34.4288008218
050-2535196,in-call,2665,31.4287848129,34.4150182189
050-9765185,in-call,3392,31.4287660172,34.4053381567
050-1071203,in-call,3001,31.449940795,34.4010973292
