phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3005012,out-call,2371,31.4364965365,34.3881693719
050-1301938,out-call,1256,31.4281026011,34.3867548436
050-2156135,in-call,53,31.4634407655,34.4184415422
050-6381957,in-call,1356,31.4652397632,34.4112087378
050-9833228,out-call,80,31.3995935618,34.3528771803
050-9686295,in-call,43,31.4714970388,34.4258262938
050-3849359,in-call,18,31.4536705499,34.4240113301
050-1816918,out-call,49,31.4383844718,34.4000458208
050-5662830,in-call,2211,31.4638907348,34.4305518071
050-3657447,in-call,28,31.4339598905,34.3943189214
050-3521583,out-call,535,31.4320471239,34.3792239476
050-3162739,in-call,39,31.4546548661,34.4271987706
