phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-9712702,out-call,10,31.4423122796,34.3960451921
050-5506600,out-call,2952,31.4027752489,34.3730704149
050-4335383,out-call,89,31.4256303534,34.3897452994
050-1661493,in-call,1031,31.4156990221,34.3824939225
050-5224856,in-call,39,31.4542829388,34.4072616742
050-4630596,out-call,63,31.4092371738,34.3677696171
050-7308626,in-call,3214,31.439151596,34.4102819532
050-4995236,in-call,102,31.4456434285,34.4098516939
050-4327083,in-call,24,31.45042818,34.4092837858
050-9907406,in-call,13,31.433160218,34.3967084934
050-5342400,out-call,89,31.4446991837,34.4105694641
