phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2174259,out-call,3231,31.3317887172,34.2919179814
050-8478087,out-call,76,31.4507110925,34.422359234
050-1426945,out-call,25,31.4068782351,34.389212005
050-8476102,in-call,49,31.434858809,34.3793176307
050-8486552,out-call,2203,31.4429222684,34.3961059878
050-8534418,in-call,2365,31.4403411798,34.3873686804
050-3948485,out-call,2711,31.4390812709,34.4044036745
050-8410949,in-call,3395,31.441839075,34.3949833466
050-2481635,in-call,20,31.4244270462,34.3824877011
050-1768801,out-call,1566,31.4073548931,34.362012874
050-4727849,in-call,75,31.4514120888,34.4006071603
