phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4775192,out-call,47,31.4048881021,34.3834245185
050-8653877,in-call,66,31.4223869972,34.377381098
050-2109358,out-call,2196,31.4391718858,34.396361955
050-7541182,in-call,2276,31.4283399758,34.376646984
050-1806646,out-call,1479,31.4528667481,34.403808201
050-8393528,out-call,3292,31.4287707897,34.3980249307
050-3525980,out-call,2992,31.4528058505,34.4185901556
050-4702201,in-call,79,31.4587471367,34.4201127711
050-7436271,in-call,33,31.4212456513,34.3883312329
050-6095804,out-call,50,31.4160267297,34.3498504778
050-7928791,out-call,2397,31.4377288279,34.3982697579
050-9576760,in-call,3535,31.4362463645,34.387729776
050-1824364,in-call,97,31.4512173126,34.4158707369
050-8163024,out-call,1187,31.4880455906,34.4636500049
050-3317437,out-call,1121,31.4234160175,34.3800902597
