phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-5625068,out-call,80,31.4585923042,34.4134209929
050-8789398,out-call,889,31.4642713346,34.4280154444
050-9925592,out-call,10,31.4329151105,34.392096917
050-2189541,out-call,2879,31.4202085813,34.3778573356
050-2121072,out-call,77,31.4115806585,34.3758783249
050-9601602,out-call,2851,31.4298641922,34.3872072432
050-7239146,out-call,3153,31.4740995544,34.4398355335
050-2164023,out-call,654,31.4692511355,34.4295207811
050-4388829,out-call,100,31.4544909943,34.4108351831
050-5572802,in-call,45,31.4225036837,34.3837972024
050-7699522,in-call,2775,31.437053419,34.3954152079
050-6516681,out-call,34,31.4482694164,34.4084728797
050-4149678,in-call,91,31.4767756537,34.4352317864
050-4096003,in-call,55,31.4495102951,34.4030193494
050-5512785,in-call,85,31.4711455202,34.4342293982
