phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4696494,out-call,94,31.4209865877,34.3644382073
050-9624274,out-call,3138,31.4133951016,34.379216417
050-4465757,out-call,45,31.4531180041,34.4095824841
050-3691113,in-call,1285,31.459976668,34.4234856225
050-1915293,in-call,2919,31.4406924733,34.3926484672
050-2881134,in-call,614,31.4307222008,34.3890157443
050-3892070,in-call,81,31.441370129,34.3781090394
050-1580898,in-call,2958,31.3624475017,34.3151736981
050-4925991,out-call,2551,31.4688425456,34.4468152469
050-4279709,out-call,115,31.4173570476,34.3711450406
050-4845215,out-call,15,31.4739884871,34.424485797
