phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3873721,out-call,39,31.4544105566,34.4245403145
050-4444154,out-call,81,31.4283669453,34.3716154446
050-3577601,out-call,1105,31.3988381799,34.3688358916
050-8653264,in-call,84,31.4540439527,34.4275061054
050-4807547,in-call,846,31.4322795076,34.3989467338
050-7448492,out-call,1929,31.4337116665,34.3976287908
050-7823014,out-call,103,31.4235487303,34.3870750807
050-2116058,out-call,1362,31.4298925497,34.3819015282
050-7922881,in-call,120,31.4550681629,34.4262664185
050-6016472,out-call,34,31.4345762816,34.3963010684
050-1081373,in-call,543,31.4582247316,34.4115003953
050-9095239,out-call,3222,31.4503778395,34.4013784789
050-4981748,out-call,2092,31.4662603453,34.4343338504
050-7271206,in-call,104,31.4391994806,34.393194761
050-1352333,in-call,1247,31.448619761,34.4002115002
