phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8298186,out-call,97,31.4579166078,34.4183559462
050-8282034,out-call,106,31.420567745,34.3800650386
050-6440496,out-call,46,31.3886989851,34.3368069326
050-6936854,in-call,27,31.414347935,34.3752397301
050-1246400,out-call,13,31.4255509475,34.3716808014
050-8778903,in-call,70,31.3919152749,34.3383940151
050-2488348,in-call,2488,31.436392582,34.3833878316
050-6698047,out-call,38,31.4368306791,34.3953396487
050-4174149,in-call,36,31.4591234663,34.4235438075
050-8493821,out-call,44,31.3998331249,34.3508454794
050-5093465,out-call,2920,31.4175865607,34.3791507092
050-7088110,in-call,1098,31.4280386202,34.3925854281
050-1595809,in-call,56,31.4744175498,34.4213872641
