phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4121294,in-call,1685,31.4434016511,34.40710421
050-5547393,out-call,44,31.4908375527,34.4701602883
050-9160158,out-call,80,31.4278801466,34.3987717094
050-4133699,in-call,91,31.4433586148,34.3749792831
050-3735954,in-call,2107,31.4268465031,34.3814192564
050-8617732,in-call,270,31.422494577,34.3836764704
050-4446384,in-call,3036,31.4400294134,34.4141035407
050-6104043,out-call,36,31.3974402837,34.3503336544
050-3865043,out-call,106,31.3728020044,34.3506215956
050-6447815,out-call,1967,31.4597313566,34.4092644974
050-6051639,out-call,2269,31.4651862318,34.4123708285
050-1032990,out-call,2385,31.4293740918,34.3931275409
050-5091218,out-call,117,31.4262114188,34.388041695
