phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2425337,in-call,2268,31.417023978,34.388388574
050-6195978,in-call,2245,31.4427814817,34.388191868
050-1141932,out-call,47,31.4867473786,34.4559907796
050-6731922,out-call,1825,31.4061002442,34.3792825441
050-6804423,out-call,2043,31.434086951,34.3875937215
050-6097255,out-call,15,31.4299744478,34.3886801368
050-3785984,out-call,167,31.4268462649,34.4051682814
050-8652052,in-call,88,31.4224908258,34.3994321634
050-1449483,out-call,3173,31.4465612936,34.4065540489
050-5088513,out-call,1655,31.4073548931,34.362012874
050-8909253,in-call,148,31.4753904647,34.4423780049
