phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3613101,out-call,99,31.4905843199,34.4628137025
050-9198592,in-call,1453,31.457351292,34.4043478359
050-4974630,out-call,1102,31.5144565539,34.4973712166
050-1285360,out-call,3552,31.4281887986,34.3806911592
050-7341959,in-call,2589,31.4555765272,34.4253162294
050-5148755,out-call,76,31.4429672643,34.3973837221
050-5562550,out-call,1600,31.4163580512,34.376563295
050-1091642,in-call,97,31.3999609956,34.3477052588
050-6994294,out-call,2998,31.4805324117,34.4517854143
050-5220618,in-call,2677,31.4402883695,34.4083039501
050-1295150,out-call,20,31.4328816512,34.3935522433
050-8185230,in-call,119,31.4467096562,34.4107886283
050-7028163,out-call,77,31.3877472741,34.3594765199
