phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-5747667,in-call,23,31.4544557455,34.4193507941
050-1450192,out-call,98,31.4383642125,34.3969186265
050-4123107,out-call,749,31.4640105526,34.4247649794
050-8244295,out-call,19,31.4581857074,34.4113127111
050-7260743,out-call,2392,31.4863581344,34.4585572384
050-4056764,in-call,2185,31.4419559974,34.3993304298
050-4881061,out-call,47,31.4631261051,34.4050992869
050-6145795,out-call,1228,31.4448252445,34.3881305551
050-5245841,in-call,97,31.4382634143,34.393430963
050-2037231,in-call,119,31.4387552578,34.3911887821
050-9876432,out-call,78,31.4957987469,34.4494091291
050-4950014,out-call,1556,31.4967768911,34.4479518426
050-8020653,in-call,82,31.3975800438,34.3626425445
050-7207440,in-call,964,31.4643472698,34.4261565983
