phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-1863370,in-call,2911,31.4492357488,34.4109555703
050-5458185,out-call,14,31.450134254,34.4214655163
050-3328169,out-call,80,31.4293404322,34.3905415178
050-9528715,in-call,2098,31.4562885666,34.4299102303
050-5369689,in-call,1267,31.4386891023,34.3976184094
050-8745081,in-call,80,31.482179376,34.4236274671
050-1524803,out-call,2147,31.4664242817,34.4266495105
050-5715966,in-call,75,31.4309420226,34.3933859415
050-9931957,out-call,2049,31.4788968009,34.4380144718
050-1868082,out-call,114,31.4438996873,34.4045806959
050-4040277,out-call,99,31.4563262278,34.4174908132
