phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-9562853,out-call,2803,31.4651199162,34.4291910496
050-7669051,in-call,93,31.5031653898,34.4539789601
050-2414865,in-call,1129,31.4394955763,34.3995471873
050-7621950,in-call,72,31.4557757682,34.4071682006
050-3360739,in-call,181,31.4431761397,34.4023250523
050-8697010,out-call,287,31.4167019412,34.3787427535
050-2769982,out-call,1069,31.4423122796,34.3960451921
050-5235415,out-call,3213,31.4748121872,34.433446673
050-2872164,in-call,114,31.4420088054,34.4017480807
050-7805120,in-call,69,31.4576525075,34.410710026
050-2544391,in-call,2313,31.4636770943,34.4309725566
050-1499924,out-call,63,31.4468411826,34.3993942754
050-6167494,out-call,3329,31.4494564714,34.4093185575
050-1749165,out-call,2276,31.463450304,34.4220019416
