phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8479118,out-call,119,31.4418030371,34.4119909421
050-4654617,out-call,1962,31.4264847952,34.3901493242
050-4772085,out-call,39,31.4351607852,34.3826378166
050-5204181,out-call,1632,31.4280386202,34.3925854281
050-3882809,in-call,1347,31.464668615,34.4264227021
050-9441711,out-call,80,31.447275934,34.4067400739
050-9045277,in-call,119,31.4550307524,34.4124889556
050-6752598,out-call,26,31.4993005779,34.4556643305
050-6086717,in-call,1088,31.4038594294,34.3638002549
050-5809777,out-call,36,31.431441704,34.4004387321
050-3029374,in-call,33,31.4703814705,34.4273725597
050-3004021,in-call,1250,31.4617404169,34.4250161877
050-3631485,in-call,3446,31.4541798642,34.4216958601
050-8231057,out-call,37,31.4424611568,34.405044181
