phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2602787,out-call,56,31.4277814844,34.3805320192
050-9611515,in-call,314,31.4972972045,34.4699713134
050-3480220,out-call,117,31.4493485534,34.411449191
050-4598396,in-call,99,31.436767422,34.401918099
050-9411375,in-call,105,31.4457421925,34.4062826736
050-4286823,in-call,562,31.417098526,34.3699012744
050-3158386,out-call,12,31.4467497936,34.3880693019
050-3793635,in-call,102,31.4378186508,34.3908366264
050-6201280,out-call,71,31.48051404,34.4316910368
050-9822549,out-call,99,31.4493485534,34.411449191
050-9300555,in-call,25,31.4381613276,34.3936488793
050-4462192,out-call,1622,31.4297793078,34.3887279458
050-6754083,in-call,503,31.4306594897,34.3805390564
050-4903755,in-call,3594,31.4552095471,34.4198362373
