phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-9210616,out-call,1151,33.8827853111,35.5046185641
050-8323627,in-call,3367,31.4307393168,34.3809558062
050-5273240,in-call,80,31.4331054317,34.3926624061
050-6863261,out-call,1587,31.411432315,34.370935536
050-7337350,out-call,3108,31.3964097436,34.3651422961
050-3427303,out-call,141,31.400785234,34.3652361802
050-4457165,out-call,23,31.4292601333,34.3844905385
050-6640832,in-call,21,31.4214744197,34.3846344858
050-1009056,out-call,33,31.4240123228,34.3865486198
050-3417498,out-call,26,31.4212527666,34.3735332007
050-6257804,out-call,42,31.4068895496,34.3834727417
050-7782026,in-call,45,31.4066106378,34.3849196238
050-1013147,in-call,14,31.4645458988,34.4211948481
050-7840226,out-call,865,31.4019596528,34.3762882438
050-5408347,out-call,3200,31.4392349856,34.4128235461
