phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3103549,out-call,1948,31.4547938182,34.4186229337
050-9460335,out-call,700,31.3886421349,34.3328650801
050-7983247,out-call,2262,31.4555765272,34.4253162294
050-7927460,out-call,35,31.4660366467,34.427890945
050-5016990,in-call,80,31.4629943462,34.4323255505
050-4065167,out-call,3454,31.4480864467,34.4089951296
050-9043309,in-call,3370,31.4491895327,34.400449459
050-3773617,in-call,1864,31.4862247203,34.440399499
050-2562697,in-call,3473,31.4679058118,34.4224714444
050-7851743,out-call,82,31.4169781499,34.3718972884
050-6014846,in-call,18,31.3669419437,34.3180130511
050-9592355,in-call,33,31.4486067519,34.406492464
050-6641578,in-call,90,31.432859593,34.3883905272
050-9038285,in-call,1070,31.4229072051,34.3989254206
