phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-6040240,in-call,99,31.4534716676,34.4182839789
050-6399623,in-call,100,31.4413937428,34.3963296062
050-7443840,out-call,49,31.4202883735,34.3815143916
050-7381862,out-call,2618,31.4103298109,34.3721085773
050-1977086,in-call,59,31.4265180053,34.3860980943
050-6224653,in-call,85,31.4515971663,34.4004830588
050-2114246,out-call,55,31.4534740494,34.4187171902
050-2610767,in-call,172,31.4507896085,34.4197580841
050-6821393,out-call,82,31.3977843368,34.3493023695
050-9482083,out-call,2577,31.4448387908,34.4054078992
050-8005110,out-call,52,31.4552877161,34.4330277411
050-8443783,in-call,66,31.463450304,34.4220019416
050-7012663,in-call,52,31.4492472178,34.4020085619
