phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4536007,out-call,51,31.4386928044,34.3908688511
050-7173771,out-call,14,31.3607154393,34.3170063753
050-6255141,out-call,11,31.4643472698,34.4261565983
050-2585176,in-call,2865,31.4426686714,34.4016268401
050-9983484,in-call,84,31.414632508,34.3663111261
050-9376226,out-call,53,31.4642656127,34.4264023167
050-5265487,in-call,1835,31.454027533,34.4053504734
050-8947816,in-call,61,31.4352126764,34.398004239
050-2483586,out-call,2856,31.447272786,34.4165060867
050-6511979,out-call,3061,31.5144565539,34.4973712166
050-8657223,out-call,42,31.4531770942,34.3962586249
050-2838363,in-call,62,31.4319328275,34.3882454271
