phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8799967,out-call,1905,31.4687145286,34.4462583043
050-6115772,out-call,19,31.4780516658,34.4352911593
050-2544004,in-call,1216,31.4439108924,34.3971159554
050-9636933,out-call,10,31.4214036848,34.3804012131
050-5783007,in-call,120,31.4391334445,34.3958793547
050-5065326,out-call,25,31.4881079534,34.4449373792
050-3619295,in-call,2024,31.4512989935,34.416649679
050-1968962,out-call,2986,31.433598661,34.3940645844
050-1061263,out-call,1982,31.4641538911,34.4402310764
050-2422479,out-call,2453,31.4455461791,34.4092888682
