phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-9798582,in-call,245,31.4341669301,34.3950731923
050-3667335,in-call,50,31.4185960735,34.3860838621
050-1608018,in-call,997,31.4646690733,34.4413595225
050-2395235,out-call,14,31.4329673357,34.3973143387
050-5068440,in-call,1614,31.4593190357,34.4098760062
050-8769489,out-call,2825,31.4499327204,34.4178237658
050-2508515,in-call,54,31.3922118931,34.3504322057
050-1674592,out-call,74,31.4453452929,34.4271748603
050-4998368,out-call,614,31.4278064534,34.3756995618
050-4939308,in-call,60,31.406590157,34.3701912441
050-3927748,out-call,2916,31.4412572679,34.4023238055
