phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8183187,out-call,2117,31.476539579,34.4655183079
050-1349540,in-call,419,31.4283717901,34.3843451244
050-3103154,in-call,76,31.4638005637,34.4205690753
050-7879582,in-call,112,31.4585978791,34.424705774
050-1571410,out-call,118,31.4334139488,34.384411568
050-3723229,out-call,86,31.4741853861,34.4360279815
050-2119139,out-call,78,31.4384853877,34.398887506
050-7126485,in-call,114,31.4448136036,34.3980534554
050-8532075,in-call,2203,31.3832159904,34.3480207633
050-4986629,out-call,86,31.4682977975,34.4163206228
050-6036462,in-call,2306,31.4620967375,34.4125583728
050-3773884,out-call,60,31.433301002,34.3919105156
050-1485299,out-call,361,31.4668434485,34.429151034
050-4550857,out-call,3258,31.4157171896,34.3726143794
050-5728197,out-call,101,31.4385598181,34.3978099018
050-3012690,in-call,3299,31.4304665816,34.3958933732
