phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8113345,in-call,1999,31.4728091232,34.439368231
050-7235445,out-call,3061,31.4352167789,34.3846216772
050-5740648,in-call,2470,31.4469051285,34.4232042506
050-7069683,out-call,45,31.4343615946,34.402910225
050-9209624,in-call,120,31.4369151165,34.3995107745
050-6336793,in-call,224,31.4623718492,34.4181074133
050-4129021,out-call,2452,31.4359701877,34.4157292492
050-5680953,in-call,57,31.4528058505,34.4185901556
050-7805265,in-call,32,31.4595029786,34.4316745076
050-2057911,in-call,39,31.4261246896,34.3753694794
