phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-9273107,out-call,3255,31.4352248265,34.4029437422
050-6322587,out-call,1762,31.4693657436,34.4463506625
050-6030438,out-call,2724,31.4221152864,34.3900191554
050-7367565,in-call,3143,31.4455254715,34.410794932
050-7323368,in-call,643,31.4601196803,34.4234780926
050-4225521,in-call,88,31.4592162755,34.4197768
050-1228658,out-call,23,31.4342034327,34.4081212791
050-8732386,in-call,34,31.4385427442,34.396269663
050-8028588,out-call,314,31.4861598572,34.4409555883
050-2564304,out-call,26,31.449986004,34.4152590834
050-3312888,in-call,99,31.4529561912,34.4254773333
