phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2458207,in-call,119,31.4205108147,34.3884800686
050-5605208,out-call,3553,31.463172224,34.4259595387
050-6439928,in-call,85,31.4149313833,34.3854311182
050-3089250,in-call,23,31.4327772747,34.3819456079
050-8665212,out-call,2434,31.4597024873,34.4075606204
050-4871356,in-call,113,31.4377249688,34.39888128
050-4543721,out-call,274,31.458072365,34.4195976785
050-9541541,in-call,55,31.4355046517,34.3856833045
050-3245696,out-call,45,31.4447222282,34.3805871291
050-7007285,out-call,57,31.4607770423,34.4167913353
050-8880264,out-call,58,31.4825803105,34.449093694
