phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-9853818,in-call,73,31.444635983,34.4024560477
050-4600909,in-call,45,31.4555203082,34.3985182553
050-2342254,out-call,2059,31.4188750805,34.3694507803
050-6140314,out-call,2700,31.4212527666,34.3735332007
050-8616788,out-call,2739,31.4225036837,34.3837972024
050-5654606,out-call,1803,31.4472786845,34.4088626428
050-7476246,in-call,3313,31.4335425496,34.3671940561
050-5068735,in-call,2435,31.4191595326,34.3752097032
050-8165193,out-call,3003,31.4107341049,34.3818626208
050-4571216,in-call,3498,31.3996764286,34.369160068
050-1516851,in-call,18,31.3763107014,34.3150616052
050-5151316,in-call,108,31.4174579008,34.3884501867
050-1022544,in-call,1861,31.4307931458,34.3925449471
