phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-1450948,in-call,1399,33.8824916209,35.5062570998
050-5971095,in-call,2607,31.4805823221,34.4351858162
050-2434120,in-call,102,31.4280123381,34.3766720398
050-2462061,in-call,81,31.4002660988,34.3450338753
050-5175139,out-call,29,33.8842743857,35.5043579781
050-8215193,out-call,63,33.8874312393,35.511271317
050-4075838,in-call,113,31.4196123158,34.3952096837
050-4463191,in-call,99,33.8883001353,35.5147755611
050-4846085,in-call,3045,33.8779120522,35.5028396365
050-2225929,in-call,362,33.8786053091,35.5122634676
050-7477758,in-call,625,31.4178258924,34.3994623994
050-4685888,out-call,33,33.8851849066,35.5088210139
050-7101857,out-call,112,31.4360976126,34.3991730018
050-4299725,in-call,100,33.8852582812,35.5089220667
050-6334898,in-call,84,33.88095829,35.5034055671
