phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-9066377,out-call,92,31.4229053989,34.3869837473
050-3018042,out-call,64,31.4438027925,34.4100448225
050-8157844,in-call,74,31.4715459333,34.4434748745
050-3208668,in-call,1651,31.4785504279,34.4440227161
050-1229845,in-call,305,31.4636413858,34.4176480231
050-9395049,in-call,114,31.4155427655,34.3705595987
050-4205111,in-call,10,31.421169371,34.3661178444
050-5005767,out-call,30,31.4127474322,34.3669585712
050-6153791,out-call,85,31.4803346125,34.4398577486
050-1680009,in-call,35,31.4253599885,34.3936631925
050-4786805,in-call,85,31.4954819262,34.433773377
050-7475535,in-call,79,31.4496825104,34.4038257532
050-5818541,out-call,36,31.3744838936,34.3294151573
