phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-5845507,in-call,103,31.461314613,34.4084754821
050-9734396,in-call,10,31.4156306886,34.3681529268
050-9224777,out-call,378,31.4381613276,34.3936488793
050-4410472,in-call,111,31.4440797924,34.4023023044
050-2855082,out-call,2449,31.481023702,34.4423335155
050-7842590,out-call,86,31.445328217,34.4172289809
050-9649150,in-call,71,31.3971076322,34.3453284886
050-5492895,in-call,96,31.4754435533,34.4333729245
050-3083157,in-call,2640,31.4617365382,34.4160914258
050-3685650,in-call,117,31.4287660172,34.4053381567
050-6933401,out-call,67,31.4483843859,34.405264785
050-4461035,out-call,875,31.457874155,34.4172925134
050-1375165,in-call,3196,31.4481085845,34.4102798172
050-2084582,out-call,25,31.4337488818,34.3956727001
050-4860769,in-call,62,31.4553435438,34.3903830305
