phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-1720653,out-call,52,31.4237220224,34.3955177994
050-4570373,in-call,54,31.443322174,34.3962604009
050-5372217,out-call,34,31.441201017,34.3935887572
050-1736247,out-call,66,31.4779172287,34.4313832602
050-1419145,in-call,45,31.4579524768,34.4235011022
050-6889046,out-call,41,31.4323081492,34.3863259906
050-1260990,out-call,24,31.4689916619,34.4287134939
050-6827082,in-call,32,31.4534225995,34.4055387323
050-1684499,out-call,114,31.4413068779,34.4020821064
050-6725398,out-call,113,31.4238947935,34.3746891962
