phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3993662,out-call,63,31.4309876208,34.3777002009
050-6723456,out-call,2075,31.464230566,34.4326234846
050-1384030,out-call,268,31.447028315,34.4070581109
050-6325651,in-call,82,31.4417307849,34.4075239434
050-3910316,out-call,252,31.4113534655,34.3823371699
050-8458264,out-call,2151,31.4660260956,34.4050381404
050-2856404,in-call,3121,31.4585923042,34.4134209929
050-2183423,in-call,45,31.4139661325,34.3651126825
050-4146380,out-call,80,31.4383633928,34.3990112197
050-9329488,out-call,2501,31.4470112571,34.4156279335
050-9025847,out-call,67,31.4358237454,34.4064673806
