phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-9551757,out-call,33,31.4426512139,34.4012486299
050-7358850,in-call,16,31.4639377019,34.4189841325
050-2096422,out-call,94,31.400785234,34.3652361802
050-9114022,out-call,1904,31.4183728483,34.3784293059
050-9013978,in-call,111,31.4207841084,34.3745595743
050-4954826,in-call,91,31.4442239158,34.3927388396
050-7757706,out-call,1037,31.3907895102,34.3409757077
050-3873737,in-call,91,31.4685281254,34.4251609333
050-4195446,out-call,2918,31.4357940138,34.3773400011
050-9277700,in-call,1496,31.4285906473,34.3846774369
050-4093270,out-call,89,31.4362700161,34.3901563359
050-7174003,in-call,97,31.4467583256,34.4020658637
050-9671407,out-call,195,31.5072205455,34.4757081507
050-3298611,out-call,3040,31.43797326,34.3924055535
050-6930341,out-call,114,31.4227258921,34.3789809229
