phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3940081,in-call,39,31.4130114767,34.3829994196
050-4267204,in-call,106,31.4431238629,34.423027989
050-5795860,out-call,60,31.4464779537,34.406264539
050-2742198,in-call,60,31.4374379091,34.3873970147
050-6612394,out-call,66,31.3848019274,34.3394327114
050-6834603,out-call,2375,31.4605865966,34.4195968615
050-9979062,out-call,87,31.3962976258,34.3482523893
050-4628674,out-call,31,31.460567566,34.4107541242
050-3966415,out-call,1051,31.4706920985,34.4338942698
050-3014947,out-call,34,31.4579553253,34.4216646127
050-3938586,out-call,2548,31.4415382468,34.3985971567
050-6847683,in-call,742,31.4431100627,34.4046658562
050-6883755,out-call,85,31.4398707537,34.3966899688
050-3707804,in-call,631,31.475953087,34.4400234902
050-9921917,out-call,106,31.4124361372,34.377309614
