phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-5245991,in-call,44,31.464565257,34.4148822912
050-7811554,out-call,2174,31.4738306193,34.4406695015
050-5651075,out-call,1325,31.4279350235,34.3958794586
050-4385845,out-call,281,31.3964597075,34.3471005754
050-7502127,out-call,34,31.4575223183,34.4176979887
050-1282911,out-call,1965,31.4495530666,34.4104583888
050-8485473,in-call,1765,31.4340824702,34.378461276
050-8713338,in-call,67,31.4297435136,34.3836886367
050-9858783,out-call,79,31.4512989935,34.416649679
050-1487019,in-call,718,31.4392844348,34.3957299683
050-6741462,in-call,1029,31.4674461087,34.4243418579
050-7837698,out-call,2881,31.447028315,34.4070581109
