phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4811150,out-call,48,31.4198655061,34.3777164952
050-1254735,out-call,53,33.8838884595,35.5045087089
050-9772189,in-call,98,33.8801823324,35.5068645928
050-7911561,out-call,440,33.8807713973,35.5110489415
050-4714166,out-call,100,31.4565726052,34.4041440784
050-7248196,out-call,3456,31.4591040356,34.4166536947
050-7857826,in-call,48,31.4540690213,34.4314131271
050-1743690,in-call,89,33.8848123328,35.5105826213
050-6347252,in-call,86,31.4185086833,34.3919406616
050-9045005,out-call,80,31.4503235843,34.4030597796
