phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2067661,out-call,89,31.4177345194,34.3743932807
050-9818904,in-call,12,31.420748935,34.3925735795
050-8222695,out-call,112,31.4865678335,34.4394427575
050-4876419,in-call,71,31.4617153965,34.4140168053
050-8261818,out-call,1201,31.4424791784,34.3943218759
050-4385468,in-call,12,31.4595029786,34.4316745076
050-9158839,in-call,21,31.4736049155,34.4283306778
050-7249736,out-call,78,31.4525605998,34.4255771874
050-4429804,in-call,365,31.4825724011,34.4458998026
050-1332677,out-call,66,31.4399277887,34.4071960956
050-9784928,out-call,23,31.4427063213,34.4262544952
050-7579523,in-call,77,31.4636368038,34.4208827373
050-2008954,out-call,1662,31.4168555128,34.3844393312
