phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8812884,in-call,59,31.4334653645,34.3938097897
050-6072253,out-call,1059,31.4317733344,34.3975879172
050-5782909,in-call,118,31.4540751044,34.4158874642
050-7997415,out-call,3204,31.4610021172,34.4191679646
050-1670726,in-call,55,31.4185960735,34.3860838621
050-2451401,in-call,1552,31.4713199842,34.4389625382
050-8628733,in-call,81,31.4088838203,34.362755159
050-5244678,in-call,100,31.414632508,34.3663111261
050-3964022,out-call,105,31.4242988759,34.3738463161
050-8809698,out-call,11,31.4152623713,34.3655671442
050-3229967,out-call,100,31.4331054317,34.3926624061
050-6962092,out-call,424,31.4777796612,34.44588532
