phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8433486,in-call,117,31.4655627514,34.4209702962
050-2097596,out-call,1906,31.4474270133,34.4119737217
050-9983361,in-call,2170,31.4541654899,34.4092172491
050-7435358,out-call,1927,31.4915495782,34.4529484383
050-8575334,in-call,39,31.4342109539,34.3853974566
050-8656266,out-call,54,31.4628207356,34.4269720878
050-2036364,out-call,119,31.4203221142,34.3741879475
050-1938833,in-call,66,31.4885801661,34.4467548003
050-4370479,in-call,96,31.4160784634,34.3675454961
050-7343557,out-call,72,31.4642893056,34.4158924608
050-8502231,out-call,2873,31.4825803105,34.449093694
050-6082667,out-call,56,31.4374379091,34.3873970147
050-4671307,out-call,1627,31.4494971996,34.3974673912
050-5342607,out-call,113,31.4530899913,34.4037069247
