phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8267593,out-call,694,33.8777026261,35.5095292892
050-7120791,out-call,2341,33.8888181853,35.5114060987
050-8701410,in-call,1201,33.8907431013,35.5124419314
050-8431090,out-call,102,31.4315779079,34.3941159344
050-3553451,in-call,74,31.4497952243,34.4238316032
050-2586329,in-call,1574,33.8846865683,35.5123602624
050-4906729,out-call,39,33.8813075292,35.5065983187
050-1120515,out-call,1970,33.8866332039,35.5076126901
050-8790246,out-call,3467,31.4574092363,34.4374948481
050-5632085,out-call,1785,33.8838884595,35.5045087089
050-4177963,in-call,50,31.4447435821,34.4148051813
