phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3052706,in-call,102,31.3611050714,34.3261477569
050-1755193,out-call,3547,31.448224978,34.4149851288
050-2014557,in-call,1788,31.3968008967,34.3507143585
050-9475679,out-call,945,31.4503514261,34.4168277371
050-4453941,in-call,3044,31.4397902442,34.4025520358
050-8509349,in-call,1437,31.4245191389,34.3884183198
050-4175339,out-call,57,31.4784132586,34.4343641627
050-1482591,in-call,110,31.4292314679,34.3849998248
050-6955713,in-call,2245,31.4742197703,34.4179191498
050-7590836,in-call,2339,31.4253599885,34.3936631925
050-4551269,out-call,3488,31.4524357373,34.4136920792
050-4714418,in-call,86,31.4144374226,34.3771261478
050-8639452,in-call,71,31.441370129,34.3781090394
