phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-7309419,out-call,44,31.4914044456,34.4591061467
050-8276365,out-call,34,31.4240123228,34.3865486198
050-7159125,out-call,75,31.4364140132,34.3843850545
050-7756142,out-call,2537,31.4320137022,34.4039036443
050-4215824,in-call,62,31.447275934,34.4067400739
050-3039007,in-call,1680,31.397558632,34.3610749892
050-8226614,in-call,115,31.4438690534,34.4157861937
050-9162676,in-call,76,31.4522380764,34.4255976161
050-9439175,out-call,619,31.4173609544,34.3925726993
050-6598086,out-call,42,31.4611770439,34.4278935604
050-2643609,out-call,78,31.4356666449,34.4057803797
050-7511282,in-call,339,31.4691661131,34.4299052401
