phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3913643,out-call,118,31.4508607386,34.4131391047
050-8089433,in-call,98,31.441370129,34.3781090394
050-6610882,in-call,91,31.4277542991,34.3854821196
050-6086209,in-call,80,31.4431732625,34.4082325485
050-2537017,in-call,1013,31.4280521962,34.3936965787
050-1979978,out-call,1714,31.4490009412,34.4063384453
050-6920980,in-call,1996,31.4835404183,34.4419282852
050-4002775,in-call,72,31.4420899624,34.4047742109
050-6903549,in-call,401,31.4402167067,34.3944799492
050-5507427,out-call,28,31.4400561152,34.3947063133
050-8661118,in-call,1902,31.4520035581,34.4128526857
050-2124164,in-call,902,31.4787852733,34.4389749907
050-9057422,in-call,50,31.4281026011,34.3867548436
