phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2634425,in-call,3182,31.441787135,34.3957524883
050-6816992,out-call,1446,31.4546086059,34.4105037703
050-5266961,in-call,1923,33.8870347895,35.5139280974
050-1153249,out-call,2964,31.4491674384,34.3874104056
050-6200348,in-call,317,31.3730947039,34.3262353561
050-9710974,in-call,61,31.433339954,34.3985011119
050-1231566,in-call,3222,31.4621032978,34.4107469333
050-1254950,out-call,3241,31.4530899913,34.4037069247
050-6978447,in-call,17,31.4598235601,34.4170968866
050-1716288,in-call,3339,31.4281965923,34.3874116481
050-4859950,out-call,41,31.3869009069,34.3495605609
050-9957682,out-call,3497,33.8839919007,35.5120296169
050-4803234,out-call,2384,33.8869734678,35.5123807767
050-5124225,out-call,151,33.8830374003,35.5111617579
050-5893831,in-call,94,33.8830854018,35.5155753611
