phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3498609,in-call,3516,31.3954458173,34.3504724552
050-5554027,out-call,2293,31.4328054019,34.3939323452
050-4228849,out-call,114,31.4231721996,34.3795993521
050-5902605,out-call,2553,31.4400561152,34.3947063133
050-8346614,in-call,2762,31.4061696795,34.372331168
050-5852061,in-call,78,31.4433586148,34.3749792831
050-6976307,in-call,33,31.4711673852,34.4284976482
050-8205349,out-call,15,31.4490410228,34.4084755085
050-9240776,out-call,69,31.4570143531,34.4156599205
050-5327302,out-call,3047,31.4262868429,34.3764286429
050-1895844,in-call,14,31.503887236,34.4741916728
050-1224487,in-call,106,31.4367123539,34.4086114806
050-1001117,out-call,64,31.4410271138,34.4137898743
