phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4007619,out-call,101,31.4233980838,34.3818601745
050-6730513,out-call,46,31.4354442483,34.4127691227
050-2868573,in-call,645,31.4404494268,34.4058254319
050-6309276,in-call,1690,31.4750874606,34.4231634843
050-4182159,in-call,99,31.4225036837,34.3837972024
050-6472762,in-call,115,31.4146566505,34.3976981481
050-8239020,in-call,42,31.412774432,34.3689747035
050-4164908,out-call,1613,31.4391796912,34.3903202783
050-2951467,out-call,1706,31.3850965983,34.3388208785
050-5535032,out-call,709,31.4425011444,34.3996902811
050-1914797,in-call,37,31.4350854606,34.3878255372
