phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-6758397,in-call,42,31.404725713,34.3689851721
050-3018202,in-call,1454,31.4534975074,34.417402387
050-6369872,in-call,2289,31.4588345891,34.4296940714
050-9878141,out-call,2531,31.468369841,34.4302471863
050-9891965,in-call,1227,31.3977731824,34.3417597618
050-8167175,out-call,77,31.4561602757,34.4183786073
050-4501899,in-call,1057,31.4474447045,34.39935477
050-5184926,out-call,1877,31.418078009,34.3935463963
050-2738814,out-call,87,31.4236462266,34.3869917981
050-3483318,out-call,59,31.4276186615,34.391233442
050-4854319,in-call,119,31.4373823804,34.4076994965
