phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-1610342,in-call,3316,31.4695142151,34.4269964954
050-3303040,out-call,1545,31.4299200993,34.3848037915
050-2299894,in-call,70,31.4201147022,34.3583972381
050-3601973,in-call,78,31.4385427442,34.396269663
050-6011696,out-call,45,31.4282181437,34.3868264507
050-1402347,in-call,3543,31.4531530388,34.4147613994
050-1367218,in-call,863,31.441370129,34.3781090394
050-9733943,out-call,22,31.4674873856,34.4213266072
050-4005705,in-call,104,31.4266513772,34.3915000861
050-3045735,out-call,38,31.4319984464,34.3887317587
050-1256027,in-call,3181,31.4198243024,34.386438567
