phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-6573532,in-call,2407,31.4734908644,34.4347660699
050-5783824,out-call,80,31.4334139488,34.384411568
050-6610780,in-call,90,31.4642337903,34.4274594567
050-3739816,out-call,536,31.4382126129,34.3975372433
050-8414267,in-call,65,31.4218094375,34.3818214805
050-2117474,in-call,58,31.412433902,34.3820651747
050-3608344,out-call,312,31.4884414642,34.4515453198
050-1812439,in-call,51,31.4452668739,34.4125530887
050-1642779,in-call,1702,31.4703334922,34.4098851839
050-1910991,in-call,49,31.4122136101,34.3803024807
050-2798759,in-call,15,31.38803577,34.3512235127
050-7059276,in-call,14,31.4134096467,34.3788280893
050-9058525,in-call,3396,31.4546720166,34.4181926696
050-4598779,in-call,655,31.458072365,34.4195976785
