phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2454609,out-call,1580,31.4993005779,34.4556643305
050-5501032,out-call,20,31.440738475,34.3803915965
050-5677535,out-call,1531,31.4643355688,34.4221819163
050-5360522,in-call,2897,31.441839075,34.3949833466
050-1149507,in-call,2653,31.4337255918,34.3943466495
050-1691327,in-call,138,31.4570648379,34.400809263
050-1308586,out-call,588,31.4640105526,34.4247649794
050-9632262,in-call,15,31.451112852,34.4099903078
050-2326607,in-call,2041,31.4635264613,34.406065624
050-4370887,in-call,2013,31.408423327,34.3637341282
050-6875290,out-call,33,31.4188750805,34.3694507803
050-2264682,in-call,2056,31.4329673357,34.3973143387
050-9791405,out-call,1086,31.4288866458,34.4195447756
050-3831342,out-call,3375,31.4160267297,34.3498504778
050-9508286,out-call,1275,31.3995366754,34.3584710426
050-6986918,in-call,2965,31.4629943462,34.4323255505
050-6566356,in-call,1674,33.8776096488,35.5076171038
