phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2259643,out-call,80,31.4544388672,34.4256802213
050-2570811,in-call,3396,31.4569349155,34.4224684245
050-1172022,out-call,3305,31.4169949004,34.3639813498
050-2103799,in-call,255,31.4811783755,34.417782494
050-1302615,in-call,42,31.4914095788,34.4614841454
050-5734875,out-call,112,31.4663658692,34.4258454649
050-8800791,in-call,3147,31.4538972376,34.4229574525
050-1369704,in-call,39,31.4220462805,34.3741242576
050-1368261,in-call,1040,31.4018544711,34.366230322
050-2845208,in-call,50,31.4260860776,34.3779338879
050-5467801,out-call,106,31.4663658692,34.4258454649
050-5095213,in-call,30,31.4386962461,34.383038054
050-8738530,in-call,2380,31.388858176,34.3478570535
050-6788197,in-call,2069,31.4386962461,34.383038054
