phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3880415,in-call,1026,31.4210725404,34.3968842542
050-7989301,out-call,1903,31.4639193049,34.4194289884
050-8367694,in-call,814,31.4332349768,34.3826490783
050-9290024,out-call,2906,31.4234122993,34.3641210567
050-6418483,in-call,39,31.4161308552,34.3904621686
050-3733767,out-call,2523,31.4725775557,34.4341762597
050-2538967,in-call,3523,31.4459072351,34.3840288579
050-3601064,out-call,1086,31.3822136146,34.3312902403
050-1946565,in-call,19,31.4257121951,34.3968100347
050-7075190,out-call,37,31.4459072351,34.3840288579
050-9711651,out-call,1618,31.4734636967,34.4376641968
050-4607499,out-call,94,31.5027148539,34.4735747827
050-4544080,in-call,20,31.4695142151,34.4269964954
