phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8425124,out-call,69,33.8758474446,35.5039984621
050-2037387,in-call,30,31.4647112792,34.4399601484
050-1375560,in-call,2850,31.4351536871,34.3936274235
050-7613479,in-call,179,31.4133574081,34.3794586785
050-9874126,out-call,3296,31.4508188875,34.4087834264
050-2187218,out-call,49,31.4556209051,34.4265211698
050-2574829,in-call,2285,31.4029880765,34.3710722808
050-3369392,out-call,2563,31.4399277887,34.4071960956
050-1944093,in-call,45,33.884911513,35.5127592343
050-6883919,out-call,47,31.4678349237,34.4202476374
050-6091875,in-call,3306,31.4285295692,34.3917656787
