phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8425169,in-call,2145,31.4469396683,34.4033331709
050-5652082,out-call,2176,31.4605865966,34.4195968615
050-5329163,in-call,19,31.4654008608,34.416198526
050-2315952,out-call,96,31.4365988546,34.402477075
050-9772033,in-call,89,31.4078844539,34.3866224791
050-6839627,in-call,118,31.4227936723,34.3929658883
050-6806918,out-call,2090,31.3883734476,34.3391063905
050-7870774,in-call,961,31.4712468707,34.4247683964
050-1414229,in-call,102,31.4895582955,34.4628180502
050-2124564,in-call,73,31.4705845474,34.4376644988
050-9651713,in-call,2246,31.4184702969,34.3780082345
050-4348869,in-call,37,31.4902260688,34.4424456989
050-6539608,in-call,1266,31.4327812151,34.3935540497
